City,Hotel Name,Address,NandA,Overall Rating,Review Rating,Date,Title,Review,Negative,Neutral,Positive,Compound
Singapore,W Singapore - Sentosa Cove (SG Clean Certified),"21 Ocean Way, Sentosa, Singapore, Singapore, 098374","W Singapore - Sentosa Cove (SG Clean Certified) ;21 Ocean Way, Sentosa, Singapore, Singapore, 098374",8.6,8.4," April 07, 2020",Attentive staff,"Love our second stay at this W property as I celebrated my birthday during Covid-19 crisis. The staff made it memorable by setting up our room and sending a birthday cake after we check-in. Only let down are the ala Carte options when we dine for dinner and lunch. Good food portions but the taste was such a let down. The gym, spa and pool facilities are clean. But we felt the room esp the toiletries were not as luxurious as it used to be when we visited 3 years ago as the room had an old smell we can’t get over with.",0.024,0.877,0.099,0.7845
Singapore,W Singapore - Sentosa Cove (SG Clean Certified),"21 Ocean Way, Sentosa, Singapore, Singapore, 098374","W Singapore - Sentosa Cove (SG Clean Certified) ;21 Ocean Way, Sentosa, Singapore, Singapore, 098374",8.6,8.0," April 05, 2020",Not bad might consider staying again,"Booked an away for a birthday getaway. The room was stunning and clean, however I had an issue with the rain shower in the shower area. It was not functioning properly. I also checked in around 4pm to learn that my room was not yet ready (some issues with the light). Their service recovery was good and they immediately gave me a late check out (2pm) without me asking. But on the day of the check out I received a call at 12.20 telling me that they did not receive the memo for late check out. Apart from the little stuff, my overall stay was quite pleasant and I will consider staying again.",0.014,0.893,0.093,0.8374
Singapore,W Singapore - Sentosa Cove (SG Clean Certified),"21 Ocean Way, Sentosa, Singapore, Singapore, 098374","W Singapore - Sentosa Cove (SG Clean Certified) ;21 Ocean Way, Sentosa, Singapore, Singapore, 098374",8.6,9.6," April 03, 2020","Great pool, great staff","Exceptionally friendly staff. Pool (and jacuzzi and steam room) were really fun and lovely. Location is far from downtown, but there is a nice ""village"" nearby with food outlets and supermarket.",0.0,0.707,0.293,0.8682
Singapore,W Singapore - Sentosa Cove (SG Clean Certified),"21 Ocean Way, Sentosa, Singapore, Singapore, 098374","W Singapore - Sentosa Cove (SG Clean Certified) ;21 Ocean Way, Sentosa, Singapore, Singapore, 098374",8.6,9.6," March 30, 2020",Amazing Hotel with beautiful view,Will go back to stay again......,0.0,1.0,0.0,0.0
Singapore,W Singapore - Sentosa Cove (SG Clean Certified),"21 Ocean Way, Sentosa, Singapore, Singapore, 098374","W Singapore - Sentosa Cove (SG Clean Certified) ;21 Ocean Way, Sentosa, Singapore, Singapore, 098374",8.6,10.0," March 26, 2020",Awesome,Everything was perfect,0.0,0.351,0.649,0.5719
Singapore,W Singapore - Sentosa Cove (SG Clean Certified),"21 Ocean Way, Sentosa, Singapore, Singapore, 098374","W Singapore - Sentosa Cove (SG Clean Certified) ;21 Ocean Way, Sentosa, Singapore, Singapore, 098374",8.6,8.4," March 22, 2020",Excellent,Good service. Yoga was very good,0.0,0.408,0.592,0.7003
Singapore,W Singapore - Sentosa Cove (SG Clean Certified),"21 Ocean Way, Sentosa, Singapore, Singapore, 098374","W Singapore - Sentosa Cove (SG Clean Certified) ;21 Ocean Way, Sentosa, Singapore, Singapore, 098374",8.6,8.8," March 22, 2020",Excellent service from the team,"Booked the room for a birthday celebration, the front desk team was very friendly and efficient. One of the lights in my room couldn't be switched off and they sent someone to fix it immediately, took no more than 10mins. Buffet spread for breakfast was awesome too.",0.04,0.766,0.194,0.8576
Singapore,W Singapore - Sentosa Cove (SG Clean Certified),"21 Ocean Way, Sentosa, Singapore, Singapore, 098374","W Singapore - Sentosa Cove (SG Clean Certified) ;21 Ocean Way, Sentosa, Singapore, Singapore, 098374",8.6,7.2," March 20, 2020",Nice Hotel to Unwind,Booked a room with plunge pool. Room was cosy with nice ambient lighting and the plunge pool was big enough for my kids to have fun. Enjoyed the main pool with the bar. Room was also conveniently located next to the spa. Nice location to relax and unwind from the bustling city but can be a bit too far for those who does not have their own transport. Comes with complimentary parking for guests. A good thing for me as my family and I can have our meal at our favourite hawker centre opposite Vivo.,0.0,0.826,0.174,0.9408
Singapore,W Singapore - Sentosa Cove (SG Clean Certified),"21 Ocean Way, Sentosa, Singapore, Singapore, 098374","W Singapore - Sentosa Cove (SG Clean Certified) ;21 Ocean Way, Sentosa, Singapore, Singapore, 098374",8.6,9.6," March 19, 2020",Great service ,The staff were friendly and helpful. My wife and I had a enjoyable stay at the hotel.,0.0,0.574,0.426,0.836
Singapore,W Singapore - Sentosa Cove (SG Clean Certified),"21 Ocean Way, Sentosa, Singapore, Singapore, 098374","W Singapore - Sentosa Cove (SG Clean Certified) ;21 Ocean Way, Sentosa, Singapore, Singapore, 098374",8.6,9.2," March 18, 2020",Classy Hotel with Awesome View. Fantastic customer service.,W Hotel has a view to die for whether is it pool view or harbour view. You feel like u were staying overseas in Japan or UK with that view! Pool was super fun for the kids and adults had a great time at the wet bar. Woobar was a nice place to hang out over drinks and music! Room was spacious with 2 double beds. Each room has their own huge bathtub too! Breakfast at the Kitchen Table was really yummy.,0.041,0.72,0.239,0.9565
Singapore,W Singapore - Sentosa Cove (SG Clean Certified),"21 Ocean Way, Sentosa, Singapore, Singapore, 098374","W Singapore - Sentosa Cove (SG Clean Certified) ;21 Ocean Way, Sentosa, Singapore, Singapore, 098374",8.6,6.0," March 17, 2020",safety ,No one taking safety measurement at the hotel that make me feel the place is very unsafe At the present moment we facing cob-19 and the whole hotel not taking care is that at all I get cheak in at 4.30pm this is in acceptable Feel very bad about such as 5 start hotel make first wait for 2hour,0.131,0.791,0.078,-0.5455
Singapore,W Singapore - Sentosa Cove (SG Clean Certified),"21 Ocean Way, Sentosa, Singapore, Singapore, 098374","W Singapore - Sentosa Cove (SG Clean Certified) ;21 Ocean Way, Sentosa, Singapore, Singapore, 098374",8.6,8.8," March 16, 2020",Enjoyable stay,.24 hrs pool which is definitely a plus point sauna steambath jacuzzi facilities staff service wee top notch Food optiobs were slightly limited so we went out to vivocity for meals Overall recommended stay,0.044,0.786,0.171,0.5709
Singapore,W Singapore - Sentosa Cove (SG Clean Certified),"21 Ocean Way, Sentosa, Singapore, Singapore, 098374","W Singapore - Sentosa Cove (SG Clean Certified) ;21 Ocean Way, Sentosa, Singapore, Singapore, 098374",8.6,9.6," March 16, 2020",Great place for a weekend getaway!,The hotel room was spacious and very clean. Very impressed with the gym and pool facilities (there’s a water slide!). The hotel was also located near some restaurants and bars outside. Great if you want to take a short walk out to have meals. We enjoyed our stay very much.,0.0,0.737,0.263,0.9366
Singapore,W Singapore - Sentosa Cove (SG Clean Certified),"21 Ocean Way, Sentosa, Singapore, Singapore, 098374","W Singapore - Sentosa Cove (SG Clean Certified) ;21 Ocean Way, Sentosa, Singapore, Singapore, 098374",8.6,9.6," March 10, 2020","Relaxing, fun staycation. Excellent staff service","One of the most accommodating to customer's request hotel I've been to. eg. provided a cake for birthday/anniversary, provided kids amenities, provided ample pillows, towels, bath foam etc. You name it, you request for it, and you get it within 10mins! Very fast, very efficient. Friendly receptionist welcome desk staff Cedrick & Yin Ton. Generous with carpark coupons (for guests), and the unlimited FREE ICECREAM to kids is a very PLUS POINT for families to return. It'll be nicer if ice cream can be available from morning to evening, instead of just confining to 4pm-6pm period. Nonetheless, the staff were very nice and accommodating to offer the ice cream as early as 3pm, or 630pm. At least the kids are not disappointed. Swimming pool SLIDE is a HIT!, and the spa! Wow....it's a very good relaxing spa, combined with a 24hrs well equipped Gym just opposite the spa. And the Business area with free coffiee/tea, chest and kids DVDs, but Lacking kids TOYS in there though.",0.0,0.858,0.142,0.9554
Singapore,W Singapore - Sentosa Cove (SG Clean Certified),"21 Ocean Way, Sentosa, Singapore, Singapore, 098374","W Singapore - Sentosa Cove (SG Clean Certified) ;21 Ocean Way, Sentosa, Singapore, Singapore, 098374",8.6,10.0," March 10, 2020",Clean,hotel is clean.,0.0,0.426,0.574,0.4019
Singapore,W Singapore - Sentosa Cove (SG Clean Certified),"21 Ocean Way, Sentosa, Singapore, Singapore, 098374","W Singapore - Sentosa Cove (SG Clean Certified) ;21 Ocean Way, Sentosa, Singapore, Singapore, 098374",8.6,9.2," March 07, 2020",Excellent hospitality and mod facilities ,Friendly and approachable staff. Facilities were modern and chic. Highly recommended for couples who wanted a getaway from the hustle and bustle of life. Looking forward to my next stay here again.,0.0,0.791,0.209,0.7501
Singapore,W Singapore - Sentosa Cove (SG Clean Certified),"21 Ocean Way, Sentosa, Singapore, Singapore, 098374","W Singapore - Sentosa Cove (SG Clean Certified) ;21 Ocean Way, Sentosa, Singapore, Singapore, 098374",8.6,9.6," March 02, 2020",exellent,"good customer service,clean room,beautiful all,good value for money and excellent hotel",0.0,0.471,0.529,0.8402
Singapore,W Singapore - Sentosa Cove (SG Clean Certified),"21 Ocean Way, Sentosa, Singapore, Singapore, 098374","W Singapore - Sentosa Cove (SG Clean Certified) ;21 Ocean Way, Sentosa, Singapore, Singapore, 098374",8.6,2.0," February 20, 2020",Acceptable,Couldn't go to Singapore because of coronavirus spreading in the country. The hotel took the money anyway. They refused to cancel the booking. They did offer me an alternate date but asked me to advise them with in 24hrs. How can i make my next travel plan in 24 hours when my current one is stuffed already,0.054,0.946,0.0,-0.2732
Singapore,W Singapore - Sentosa Cove (SG Clean Certified),"21 Ocean Way, Sentosa, Singapore, Singapore, 098374","W Singapore - Sentosa Cove (SG Clean Certified) ;21 Ocean Way, Sentosa, Singapore, Singapore, 098374",8.6,9.6," February 18, 2020",Exceptional,W Hotel never fails to surprise me every single time. This is my go-to hotel whenever I need to escape the urban jungle in Singapore. I love the whole property and the surrounding environment. Definitely worth checking out if you were a fan of serenity.,0.036,0.667,0.297,0.9065
Singapore,W Singapore - Sentosa Cove (SG Clean Certified),"21 Ocean Way, Sentosa, Singapore, Singapore, 098374","W Singapore - Sentosa Cove (SG Clean Certified) ;21 Ocean Way, Sentosa, Singapore, Singapore, 098374",8.6,7.2," February 13, 2020",Wonder hospitality,Pros: -Wonder hospitality Cons: -Wilderness location 🤷‍♂️,0.0,1.0,0.0,0.0
Singapore,W Singapore - Sentosa Cove (SG Clean Certified),"21 Ocean Way, Sentosa, Singapore, Singapore, 098374","W Singapore - Sentosa Cove (SG Clean Certified) ;21 Ocean Way, Sentosa, Singapore, Singapore, 098374",8.6,9.2," February 02, 2020",The one who check us in was really excellent and top class ,Please compliment her and let us have her name for a separate write up,0.0,0.671,0.329,0.6597
Singapore,W Singapore - Sentosa Cove (SG Clean Certified),"21 Ocean Way, Sentosa, Singapore, Singapore, 098374","W Singapore - Sentosa Cove (SG Clean Certified) ;21 Ocean Way, Sentosa, Singapore, Singapore, 098374",8.6,10.0," January 14, 2020",Exceptional service staff n beautiful comfy large rooms with an amazing huge pool n gym .,Perfect stayca with super service by staff. . Nice huge rooms n pool.. totally enjoyed my stay ! It was a memorable experience in all aspects.. one of best hotels I have stayed ! Highly recommended !,0.0,0.505,0.495,0.9705
Singapore,W Singapore - Sentosa Cove (SG Clean Certified),"21 Ocean Way, Sentosa, Singapore, Singapore, 098374","W Singapore - Sentosa Cove (SG Clean Certified) ;21 Ocean Way, Sentosa, Singapore, Singapore, 098374",8.6,10.0," January 12, 2020",VERY GOOD HOTEL,Swiming pool was wonderfull. HOTEL WAS GREAT. MY SON TELLs ME THAT HE WANT NOBADY KONWS W HOTEL. HE want to be only one person knows it. Thanks,0.0,0.706,0.294,0.8225
Singapore,W Singapore - Sentosa Cove (SG Clean Certified),"21 Ocean Way, Sentosa, Singapore, Singapore, 098374","W Singapore - Sentosa Cove (SG Clean Certified) ;21 Ocean Way, Sentosa, Singapore, Singapore, 098374",8.6,8.0," January 09, 2020",Very good,Quite hotel away from the buzz on the island. Love the pool because it's 24 hours. There's a bar by the pool but it closes too early. Would be nice if they could close it later.,0.0,0.84,0.16,0.743
Singapore,W Singapore - Sentosa Cove (SG Clean Certified),"21 Ocean Way, Sentosa, Singapore, Singapore, 098374","W Singapore - Sentosa Cove (SG Clean Certified) ;21 Ocean Way, Sentosa, Singapore, Singapore, 098374",8.6,9.6," January 05, 2020",Hospitality,Great customer service. willing to go extra miles for the hotel guest. Have one of the biggest pool.,0.0,0.806,0.194,0.6249
Singapore,W Singapore - Sentosa Cove (SG Clean Certified),"21 Ocean Way, Sentosa, Singapore, Singapore, 098374","W Singapore - Sentosa Cove (SG Clean Certified) ;21 Ocean Way, Sentosa, Singapore, Singapore, 098374",8.6,10.0," December 27, 2019",Extremely wowed away ,"I checked in the hotel at 315pm but was told that room was not ready. I was taken aback as 3pm is standard check in time. Hotel staff at reception were extremely apologetic and offered us facility access of the pool and gym and reception room so that we did not feel stranded and having to wait. They gave us 4 drinks coupons to a wide selection of drinks at the bar so that we could chill out and relax while waiting. And to top it off, they gave us 50 dollar credit for spending at the hotel just to make up for the slight delay.",0.05,0.866,0.084,0.5907
